ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-65.4425,0.0386,298.7,4.00,4.00
0.0100,-65.4453,0.0433,334.9,0.43,0.77
0.0200,-65.4499,0.0454,351.6,0.38,0.58
0.0300,-65.4461,0.0465,360.1,0.34,0.49
0.0400,-65.4446,0.0438,338.7,0.40,0.47
0.0500,-65.4443,0.0452,349.7,0.44,0.46
0.0600,-65.4462,0.0457,353.5,0.47,0.47
0.0700,-65.4443,0.0415,321.1,0.58,0.48
0.0800,-65.4427,0.0422,326.6,0.48,0.48
0.0900,-65.4513,0.0481,372.2,0.57,0.49
0.1000,-65.4495,0.0491,379.8,0.58,0.49
