ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-654.7193,0.0460,355.6,2.86,2.86
0.0100,-654.7198,0.0451,348.8,0.14,0.27
0.0200,-654.7234,0.0478,369.6,5.37,0.40
0.0300,-654.7182,0.0420,324.9,5.39,0.52
0.0400,-654.7228,0.0452,349.9,5.40,0.63
0.0500,-654.7133,0.0351,271.3,5.41,0.74
0.0600,-654.7261,0.0478,369.8,5.39,0.84
0.0700,-654.7237,0.0445,344.5,5.49,0.94
0.0800,-654.7161,0.0352,272.7,5.41,1.04
0.0900,-654.7192,0.0416,321.5,5.51,1.13
0.1000,-654.7329,0.0545,421.4,5.42,1.22
0.1100,-654.7302,0.0526,407.0,5.43,1.30
0.1200,-654.7233,0.0462,357.3,5.49,1.38
0.1300,-654.7267,0.0495,383.1,5.45,1.46
0.1400,-654.7190,0.0438,338.9,5.62,1.53
0.1500,-654.7237,0.0477,368.8,6.18,1.61
0.1600,-654.7177,0.0416,321.7,6.20,1.68
0.1700,-654.7235,0.0448,346.9,6.21,1.75
0.1800,-654.7308,0.0515,398.1,6.16,1.82
0.1900,-654.7222,0.0426,329.9,6.16,1.89
0.2000,-654.7295,0.0478,370.1,6.16,1.95
0.2100,-654.7251,0.0431,333.6,6.19,2.02
0.2200,-654.7206,0.0413,319.5,6.22,2.08
0.2300,-654.7253,0.0432,334.2,6.26,2.14
0.2400,-654.7334,0.0506,391.7,6.18,2.19
0.2500,-654.7289,0.0477,368.8,6.21,2.25
0.2600,-654.7301,0.0487,376.5,6.22,2.30
0.2700,-654.7192,0.0393,303.8,5.72,2.36
0.2800,-654.7150,0.0386,298.3,5.41,2.40
0.2900,-654.7151,0.0396,306.5,5.52,2.45
0.3000,-654.7186,0.0414,320.1,5.51,2.49
0.3100,-654.7254,0.0471,364.2,5.51,2.54
0.3200,-654.7258,0.0472,365.2,5.44,2.58
0.3300,-654.7211,0.0428,331.2,5.42,2.62
0.3400,-654.7242,0.0491,379.5,5.61,2.66
0.3500,-654.7141,0.0403,311.4,6.16,2.70
0.3600,-654.7227,0.0486,376.1,6.16,2.74
0.3700,-654.7156,0.0406,313.8,6.16,2.78
0.3800,-654.7242,0.0495,382.7,6.16,2.82
0.3900,-654.7229,0.0484,374.8,6.06,2.86
0.4000,-654.7264,0.0510,394.6,6.13,2.90
0.4100,-654.7260,0.0504,390.1,6.17,2.94
0.4200,-654.7180,0.0409,316.5,6.18,2.97
0.4300,-654.7236,0.0476,368.0,6.14,3.01
0.4400,-654.7187,0.0397,307.5,6.20,3.04
0.4500,-654.7249,0.0459,355.1,6.16,3.08
0.4600,-654.7204,0.0420,324.9,6.24,3.11
0.4700,-654.7210,0.0432,334.4,6.17,3.14
0.4800,-654.7168,0.0384,297.1,6.13,3.17
0.4900,-654.7268,0.0497,384.5,6.00,3.20
0.5000,-654.7233,0.0474,366.4,5.78,3.23
0.5100,-654.7311,0.0525,405.9,5.77,3.26
0.5200,-654.7307,0.0526,406.6,5.78,3.29
0.5300,-654.7246,0.0471,364.6,5.80,3.31
0.5400,-654.7279,0.0493,381.6,5.78,3.34
0.5500,-654.7245,0.0465,359.8,5.76,3.36
