ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-654.7184,0.0373,288.8,4.10,4.10
0.0100,-654.7237,0.0420,324.9,0.41,0.75
0.0200,-654.7272,0.0456,352.9,0.41,0.59
0.0300,-654.7280,0.0460,356.2,0.41,0.53
0.0400,-654.7264,0.0443,342.3,0.41,0.50
0.0500,-654.7238,0.0419,324.2,0.41,0.49
0.0600,-654.7266,0.0455,351.7,0.41,0.47
0.0700,-654.7213,0.0400,309.4,0.41,0.46
0.0800,-654.7217,0.0400,309.2,0.41,0.46
0.0900,-654.7281,0.0456,353.0,0.41,0.45
0.1000,-654.7310,0.0476,368.4,0.41,0.45
0.1100,-654.7278,0.0439,339.3,0.41,0.45
0.1200,-654.7231,0.0394,305.1,0.41,0.44
0.1300,-654.7223,0.0385,297.6,0.41,0.44
0.1400,-654.7259,0.0416,322.0,0.41,0.44
0.1500,-654.7245,0.0398,307.6,0.41,0.44
0.1600,-654.7245,0.0400,309.6,0.41,0.43
0.1700,-654.7265,0.0418,323.4,0.41,0.43
0.1800,-654.7321,0.0478,370.0,0.41,0.43
0.1900,-654.7238,0.0392,303.4,0.41,0.43
0.2000,-654.7257,0.0414,320.2,0.41,0.43
0.2100,-654.7255,0.0409,316.7,0.41,0.43
0.2200,-654.7264,0.0413,319.4,0.41,0.43
0.2300,-654.7282,0.0428,331.4,0.41,0.43
0.2400,-654.7285,0.0431,333.1,0.41,0.43
0.2500,-654.7253,0.0402,311.2,0.41,0.43
0.2600,-654.7288,0.0439,339.8,0.41,0.43
0.2700,-654.7226,0.0377,291.8,0.41,0.43
0.2800,-654.7253,0.0401,310.4,0.41,0.42
0.2900,-654.7259,0.0402,311.2,0.41,0.42
0.3000,-654.7285,0.0431,333.4,0.41,0.42
0.3100,-654.7298,0.0444,343.3,0.41,0.42
0.3200,-654.7260,0.0408,315.3,0.41,0.42
0.3300,-654.7291,0.0439,339.9,0.40,0.42
0.3400,-654.7262,0.0414,319.9,0.35,0.42
0.3500,-654.7257,0.0406,314.2,0.39,0.42
0.3600,-654.7258,0.0405,312.9,0.41,0.42
0.3700,-654.7298,0.0439,339.3,0.41,0.42
0.3800,-654.7301,0.0436,337.1,0.41,0.42
0.3900,-654.7285,0.0419,324.4,0.41,0.42
0.4000,-654.7229,0.0369,285.5,0.41,0.42
0.4100,-654.7279,0.0418,323.3,0.41,0.42
0.4200,-654.7270,0.0409,316.3,0.41,0.42
0.4300,-654.7269,0.0405,313.2,0.41,0.42
0.4400,-654.7292,0.0425,328.8,0.41,0.42
0.4500,-654.7292,0.0426,329.2,0.41,0.42
0.4600,-654.7273,0.0408,315.5,0.41,0.42
0.4700,-654.7263,0.0399,308.5,0.41,0.42
0.4800,-654.7273,0.0407,314.7,0.41,0.42
0.4900,-654.7278,0.0411,317.9,0.41,0.42
0.5000,-654.7271,0.0403,311.4,0.41,0.42
0.5100,-654.7307,0.0434,335.6,0.41,0.42
0.5200,-654.7267,0.0394,304.9,0.41,0.42
0.5300,-654.7287,0.0415,321.4,0.41,0.42
0.5400,-654.7292,0.0415,320.7,0.41,0.42
0.5500,-654.7275,0.0397,306.8,0.41,0.42
0.5600,-654.7277,0.0399,308.4,0.41,0.41
0.5700,-654.7316,0.0433,335.4,0.41,0.41
0.5800,-654.7280,0.0400,309.1,0.41,0.41
0.5900,-654.7267,0.0384,297.2,0.41,0.41
0.6000,-654.7288,0.0403,311.4,0.41,0.41
0.6100,-654.7274,0.0389,300.9,0.41,0.41
0.6200,-654.7282,0.0398,308.1,0.41,0.41
0.6300,-654.7270,0.0387,299.6,0.41,0.41
0.6400,-654.7278,0.0393,303.7,0.41,0.41
0.6500,-654.7283,0.0397,307.4,0.41,0.41
0.6600,-654.7291,0.0403,311.7,0.41,0.41
0.6700,-654.7296,0.0402,311.3,0.41,0.41
0.6800,-654.7309,0.0417,323.0,0.41,0.41
0.6900,-654.7302,0.0410,317.5,0.41,0.41
0.7000,-654.7297,0.0409,316.5,0.41,0.41
0.7100,-654.7288,0.0398,307.6,0.41,0.41
0.7200,-654.7304,0.0412,319.0,0.41,0.41
0.7300,-654.7306,0.0416,321.6,0.41,0.41
0.7400,-654.7275,0.0381,294.5,0.41,0.41
0.7500,-654.7307,0.0412,318.4,0.41,0.41
0.7600,-654.7286,0.0392,303.5,0.41,0.41
0.7700,-654.7292,0.0397,307.3,0.41,0.41
0.7800,-654.7302,0.0404,312.3,0.41,0.41
0.7900,-654.7280,0.0382,295.9,0.41,0.41
0.8000,-654.7299,0.0401,310.0,0.41,0.41
0.8100,-654.7309,0.0406,314.2,0.41,0.41
0.8200,-654.7288,0.0382,295.7,0.41,0.41
0.8300,-654.7314,0.0409,316.4,0.41,0.41
0.8400,-654.7315,0.0412,318.9,0.41,0.41
0.8500,-654.7294,0.0392,303.3,0.41,0.41
0.8600,-654.7302,0.0400,309.7,0.41,0.41
0.8700,-654.7313,0.0409,316.4,0.41,0.41
0.8800,-654.7312,0.0408,315.7,0.41,0.41
0.8900,-654.7302,0.0399,308.9,0.41,0.41
0.9000,-654.7289,0.0392,303.4,0.41,0.41
0.9100,-654.7290,0.0394,304.8,0.41,0.41
0.9200,-654.7292,0.0398,308.2,0.41,0.41
0.9300,-654.7298,0.0400,309.3,0.41,0.41
0.9400,-654.7292,0.0393,303.7,0.41,0.41
0.9500,-654.7302,0.0399,309.0,0.41,0.41
0.9600,-654.7318,0.0416,321.6,0.41,0.41
0.9700,-654.7298,0.0396,306.7,0.41,0.41
0.9800,-654.7292,0.0391,302.5,0.41,0.41
