ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-654.7151,0.0386,298.6,12.24,12.24
0.0100,-654.7190,0.0421,325.5,1.32,2.38
0.0200,-654.7210,0.0437,337.8,1.32,1.88
0.0300,-654.7227,0.0450,348.2,1.33,1.70
0.0400,-654.7204,0.0427,330.6,1.32,1.61
0.0500,-654.7202,0.0427,330.2,1.33,1.55
0.0600,-654.7208,0.0436,337.1,1.33,1.52
0.0700,-654.7185,0.0408,316.0,1.33,1.49
0.0800,-654.7180,0.0403,311.5,1.33,1.47
0.0900,-654.7255,0.0476,367.9,1.33,1.45
0.1000,-654.7263,0.0483,373.4,1.33,1.44
0.1100,-654.7209,0.0431,333.1,1.33,1.43
0.1200,-654.7176,0.0396,306.5,1.30,1.42
0.1300,-654.7181,0.0398,307.9,1.31,1.41
0.1400,-654.7191,0.0408,315.7,1.31,1.40
0.1500,-654.7188,0.0402,310.8,1.31,1.40
0.1600,-654.7199,0.0411,317.8,1.31,1.39
0.1700,-654.7223,0.0431,333.4,1.30,1.39
0.1800,-654.7252,0.0459,355.4,1.31,1.38
0.1900,-654.7186,0.0391,302.7,1.30,1.38
0.2000,-654.7216,0.0423,327.0,1.30,1.37
0.2100,-654.7229,0.0431,333.7,1.30,1.37
0.2200,-654.7238,0.0436,337.5,1.30,1.37
0.2300,-654.7230,0.0429,332.3,1.31,1.36
0.2400,-654.7220,0.0419,323.8,1.30,1.36
0.2500,-654.7210,0.0409,316.2,1.30,1.36
0.2600,-654.7252,0.0451,348.7,1.30,1.36
0.2700,-654.7187,0.0386,298.5,1.30,1.36
0.2800,-654.7224,0.0420,325.3,1.29,1.35
0.2900,-654.7210,0.0409,316.6,1.29,1.35
0.3000,-654.7237,0.0433,335.3,1.30,1.35
0.3100,-654.7212,0.0406,314.4,1.29,1.35
0.3200,-654.7210,0.0404,312.8,1.30,1.35
0.3300,-654.7229,0.0424,328.1,1.29,1.34
0.3400,-654.7209,0.0402,311.3,1.28,1.34
0.3500,-654.7206,0.0397,307.5,1.29,1.34
0.3600,-654.7216,0.0404,312.3,1.30,1.34
0.3700,-654.7220,0.0406,314.4,1.30,1.34
0.3800,-654.7249,0.0435,336.2,1.30,1.34
0.3900,-654.7224,0.0407,314.6,1.29,1.34
0.4000,-654.7211,0.0393,303.7,1.30,1.34
0.4100,-654.7237,0.0419,324.2,1.29,1.33
0.4200,-654.7222,0.0405,313.6,1.29,1.33
0.4300,-654.7215,0.0400,309.4,1.29,1.33
0.4400,-654.7220,0.0403,311.8,1.29,1.33
0.4500,-654.7247,0.0429,332.2,1.27,1.33
0.4600,-654.7232,0.0415,320.9,1.29,1.33
0.4700,-654.7227,0.0410,317.4,1.29,1.33
0.4800,-654.7228,0.0413,319.6,1.29,1.33
0.4900,-654.7231,0.0415,320.7,1.32,1.33
0.5000,-654.7232,0.0415,321.3,1.31,1.33
0.5100,-654.7227,0.0407,314.7,1.31,1.33
0.5200,-654.7219,0.0398,307.8,1.31,1.33
0.5300,-654.7234,0.0413,319.4,1.31,1.33
0.5400,-654.7228,0.0407,315.0,1.31,1.33
0.5500,-654.7235,0.0412,319.0,1.31,1.33
0.5600,-654.7232,0.0408,315.7,1.27,1.32
0.5700,-654.7246,0.0424,327.7,1.26,1.32
0.5800,-654.7234,0.0409,316.5,1.30,1.32
0.5900,-654.7229,0.0408,315.9,1.27,1.32
0.6000,-654.7235,0.0414,320.5,1.28,1.32
0.6100,-654.7237,0.0415,320.9,1.25,1.32
0.6200,-654.7227,0.0409,316.0,1.23,1.32
0.6300,-654.7230,0.0408,315.9,1.23,1.32
0.6400,-654.7229,0.0407,315.2,1.25,1.32
0.6500,-654.7246,0.0423,327.1,1.24,1.31
0.6600,-654.7237,0.0413,319.2,1.23,1.31
0.6700,-654.7236,0.0410,317.0,1.23,1.31
0.6800,-654.7241,0.0416,322.0,1.23,1.31
0.6900,-654.7239,0.0411,318.1,1.23,1.31
0.7000,-654.7245,0.0417,322.9,1.24,1.31
0.7100,-654.7225,0.0396,306.2,1.27,1.31
0.7200,-654.7240,0.0410,317.1,1.27,1.31
0.7300,-654.7237,0.0405,313.7,1.28,1.31
0.7400,-654.7228,0.0395,305.6,1.26,1.31
0.7500,-654.7253,0.0417,323.0,1.28,1.31
0.7600,-654.7247,0.0413,319.8,1.27,1.31
0.7700,-654.7244,0.0405,313.5,1.21,1.30
0.7800,-654.7250,0.0411,317.8,1.26,1.30
0.7900,-654.7238,0.0399,308.9,1.25,1.30
0.8000,-654.7242,0.0402,311.2,1.26,1.30
0.8100,-654.7237,0.0397,307.4,1.25,1.30
0.8200,-654.7236,0.0398,308.0,1.25,1.30
0.8300,-654.7244,0.0402,311.3,1.25,1.30
0.8400,-654.7257,0.0417,323.0,1.25,1.30
0.8500,-654.7237,0.0399,309.0,1.26,1.30
0.8600,-654.7256,0.0417,322.6,1.27,1.30
0.8700,-654.7242,0.0403,311.7,1.31,1.30
0.8800,-654.7256,0.0416,322.2,1.31,1.30
0.8900,-654.7243,0.0403,311.4,1.31,1.30
0.9000,-654.7234,0.0394,304.7,1.31,1.30
0.9100,-654.7249,0.0410,317.5,1.28,1.30
0.9200,-654.7250,0.0411,318.0,1.31,1.30
0.9300,-654.7235,0.0398,308.2,1.31,1.30
0.9400,-654.7249,0.0407,314.7,1.31,1.30
0.9500,-654.7248,0.0409,316.4,1.30,1.30
0.9600,-654.7237,0.0399,308.4,1.30,1.30
0.9700,-654.7252,0.0414,320.1,1.31,1.30
0.9800,-654.7238,0.0397,307.3,1.31,1.30
0.9900,-654.7258,0.0418,323.7,1.31,1.30
1.0000,-654.7246,0.0404,312.6,1.30,1.30
