ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-654.7364,0.0394,305.0,6.22,6.22
0.0100,-654.7398,0.0427,330.7,0.47,0.88
0.0200,-654.7410,0.0441,340.9,0.48,0.68
0.0300,-654.7433,0.0455,352.3,0.62,0.67
0.0400,-654.7419,0.0443,343.0,0.63,0.66
0.0500,-654.7406,0.0432,333.9,0.63,0.65
0.0600,-654.7423,0.0451,348.6,0.63,0.65
0.0700,-654.7385,0.0412,318.4,0.62,0.65
0.0800,-654.7394,0.0415,320.8,0.62,0.64
0.0900,-654.7450,0.0471,364.7,0.63,0.64
0.1000,-654.7481,0.0499,386.3,0.63,0.64
0.1100,-654.7424,0.0443,342.4,0.62,0.64
0.1200,-654.7398,0.0417,322.7,0.63,0.64
0.1300,-654.7396,0.0420,324.9,0.64,0.64
0.1400,-654.7395,0.0421,325.9,0.63,0.64
0.1500,-654.7394,0.0420,324.7,0.63,0.64
0.1600,-654.7395,0.0419,323.9,0.62,0.64
0.1700,-654.7430,0.0443,342.7,0.63,0.64
0.1800,-654.7469,0.0484,374.7,0.63,0.63
0.1900,-654.7396,0.0415,320.8,0.63,0.63
0.2000,-654.7423,0.0441,340.8,0.63,0.63
0.2100,-654.7425,0.0437,338.4,0.62,0.63
0.2200,-654.7421,0.0432,333.8,0.62,0.63
0.2300,-654.7439,0.0450,347.9,0.62,0.63
0.2400,-654.7421,0.0432,333.9,0.63,0.63
0.2500,-654.7418,0.0428,330.9,0.63,0.63
0.2600,-654.7448,0.0459,355.3,0.62,0.63
0.2700,-654.7382,0.0391,302.8,0.62,0.63
0.2800,-654.7423,0.0430,332.9,0.62,0.63
0.2900,-654.7414,0.0420,324.6,0.62,0.63
0.3000,-654.7450,0.0451,349.1,0.62,0.63
0.3100,-654.7426,0.0428,331.2,0.62,0.63
0.3200,-654.7420,0.0422,326.4,0.62,0.63
0.3300,-654.7446,0.0449,347.2,0.61,0.63
0.3400,-654.7419,0.0421,326.1,0.63,0.63
0.3500,-654.7405,0.0405,313.0,0.62,0.63
0.3600,-654.7423,0.0422,326.4,0.63,0.63
0.3700,-654.7429,0.0428,331.0,0.62,0.63
0.3800,-654.7456,0.0451,349.2,0.62,0.63
0.3900,-654.7428,0.0426,329.8,0.62,0.63
0.4000,-654.7418,0.0410,317.1,0.62,0.63
0.4100,-654.7440,0.0432,334.0,0.62,0.63
0.4200,-654.7415,0.0406,314.5,0.62,0.63
0.4300,-654.7431,0.0417,322.6,0.62,0.63
0.4400,-654.7434,0.0419,324.0,0.62,0.63
0.4500,-654.7450,0.0434,336.0,0.62,0.63
0.4600,-654.7440,0.0423,327.3,0.62,0.63
0.4700,-654.7432,0.0418,323.5,0.62,0.63
0.4800,-654.7435,0.0420,325.1,0.61,0.63
0.4900,-654.7445,0.0430,332.5,0.61,0.63
0.5000,-654.7429,0.0414,320.4,0.61,0.63
0.5100,-654.7441,0.0424,328.1,0.61,0.63
0.5200,-654.7427,0.0409,316.1,0.62,0.63
0.5300,-654.7457,0.0437,337.8,0.61,0.63
0.5400,-654.7439,0.0421,325.3,0.61,0.63
0.5500,-654.7432,0.0416,322.1,0.61,0.62
0.5600,-654.7442,0.0424,327.9,0.62,0.62
0.5700,-654.7456,0.0437,338.0,0.61,0.62
0.5800,-654.7439,0.0418,323.5,0.61,0.62
0.5900,-654.7439,0.0418,323.1,0.61,0.62
0.6000,-654.7454,0.0435,336.3,0.61,0.62
0.6100,-654.7430,0.0409,316.4,0.62,0.62
0.6200,-654.7441,0.0418,323.4,0.62,0.62
0.6300,-654.7425,0.0401,310.0,0.62,0.62
0.6400,-654.7448,0.0420,325.3,0.61,0.62
0.6500,-654.7457,0.0428,331.1,0.61,0.62
0.6600,-654.7449,0.0420,324.6,0.62,0.62
0.6700,-654.7451,0.0422,326.7,0.61,0.62
0.6800,-654.7448,0.0418,323.4,0.61,0.62
0.6900,-654.7445,0.0415,321.0,0.62,0.62
0.7000,-654.7459,0.0427,330.6,0.61,0.62
0.7100,-654.7438,0.0405,313.2,0.61,0.62
0.7200,-654.7461,0.0429,331.6,0.61,0.62
0.7300,-654.7441,0.0405,313.5,0.61,0.62
0.7400,-654.7438,0.0405,313.2,0.61,0.62
0.7500,-654.7443,0.0408,316.0,0.61,0.62
0.7600,-654.7456,0.0421,325.5,0.62,0.62
0.7700,-654.7439,0.0406,314.3,0.62,0.62
0.7800,-654.7445,0.0415,321.1,0.61,0.62
0.7900,-654.7448,0.0418,323.2,0.61,0.62
0.8000,-654.7452,0.0418,323.5,0.62,0.62
0.8100,-654.7439,0.0409,316.6,0.61,0.62
0.8200,-654.7442,0.0412,318.4,0.61,0.62
0.8300,-654.7445,0.0410,317.2,0.61,0.62
0.8400,-654.7449,0.0416,321.8,0.61,0.62
0.8500,-654.7449,0.0413,319.8,0.61,0.62
0.8600,-654.7447,0.0408,315.8,0.61,0.62
0.8700,-654.7449,0.0411,318.0,0.61,0.62
0.8800,-654.7443,0.0407,314.7,0.61,0.62
0.8900,-654.7453,0.0415,320.9,0.61,0.62
0.9000,-654.7436,0.0398,308.2,0.62,0.62
0.9100,-654.7468,0.0428,331.4,0.61,0.62
0.9200,-654.7462,0.0419,324.2,0.61,0.62
0.9300,-654.7450,0.0408,315.7,0.61,0.62
0.9400,-654.7456,0.0411,318.0,0.61,0.62
0.9500,-654.7460,0.0415,321.2,0.61,0.62
0.9600,-654.7449,0.0401,310.2,0.61,0.62
0.9700,-654.7463,0.0415,320.8,0.61,0.62
0.9800,-654.7448,0.0399,308.5,0.61,0.62
0.9900,-654.7466,0.0415,321.3,0.62,0.62
1.0000,-654.7456,0.0404,312.8,0.61,0.62
