ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-654.7195,0.0318,246.1,3.38,3.38
0.0100,-654.7304,0.0385,298.2,1.12,1.68
0.0200,-654.7336,0.0445,344.5,0.90,1.31
0.0300,-654.7295,0.0381,295.1,1.31,1.31
0.0400,-654.7276,0.0419,324.4,1.18,1.28
0.0500,-654.7279,0.0398,307.7,1.15,1.26
0.0600,-654.7290,0.0432,334.3,1.30,1.26
0.0700,-654.7171,0.0323,250.0,1.29,1.27
0.0800,-654.7209,0.0393,303.8,1.30,1.27
0.0900,-654.7249,0.0428,331.0,1.30,1.27
0.1000,-654.7288,0.0470,363.3,1.30,1.27
