ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-13.8981,0.0392,303.1,3.46,3.46
0.0100,-13.9023,0.0437,338.2,0.37,0.67
0.0200,-13.9064,0.0461,356.7,0.38,0.53
0.0300,-13.9012,0.0458,354.2,0.34,0.47
0.0400,-13.9011,0.0445,344.2,0.36,0.44
0.0500,-13.8993,0.0447,346.0,0.37,0.43
0.0600,-13.9005,0.0453,350.4,0.34,0.41
0.0700,-13.8984,0.0426,329.6,0.34,0.40
0.0800,-13.8977,0.0433,334.9,0.34,0.39
0.0900,-13.9072,0.0516,398.9,0.34,0.39
0.1000,-13.9048,0.0469,363.0,0.35,0.38
