ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-654.7199,0.0309,238.8,30.80,30.80
0.0100,-654.7338,0.0437,337.9,3.35,6.04
0.0200,-654.7321,0.0409,316.8,3.35,4.76
0.0300,-654.7337,0.0403,311.4,3.33,4.30
0.0400,-654.7331,0.0394,304.9,3.35,4.07
0.0500,-654.7360,0.0411,317.6,3.33,3.92
0.0600,-654.7359,0.0409,316.6,3.34,3.83
0.0700,-654.7287,0.0350,271.0,3.34,3.76
0.0800,-654.7305,0.0373,288.8,3.34,3.71
0.0900,-654.7393,0.0465,359.6,3.34,3.67
0.1000,-654.7365,0.0440,340.5,3.35,3.64
0.1100,-654.7310,0.0390,301.9,3.20,3.60
0.1200,-654.7286,0.0369,285.3,3.22,3.56
0.1300,-654.7279,0.0358,276.8,3.20,3.53
0.1400,-654.7289,0.0369,285.7,3.21,3.51
0.1500,-654.7259,0.0347,268.3,3.20,3.49
0.1600,-654.7301,0.0393,304.3,3.20,3.47
0.1700,-654.7318,0.0413,319.9,3.20,3.46
0.1800,-654.7370,0.0457,353.7,3.20,3.44
0.1900,-654.7269,0.0362,279.7,3.19,3.43
0.2000,-654.7312,0.0395,305.7,3.21,3.42
0.2100,-654.7301,0.0407,314.5,3.21,3.41
0.2200,-654.7343,0.0450,348.0,3.20,3.40
0.2300,-654.7327,0.0422,326.3,3.21,3.39
0.2400,-654.7348,0.0441,341.5,3.21,3.38
0.2500,-654.7290,0.0400,309.2,3.22,3.38
0.2600,-654.7332,0.0444,343.5,3.22,3.37
0.2700,-654.7293,0.0421,325.5,3.19,3.36
0.2800,-654.7324,0.0472,364.9,3.22,3.36
0.2900,-654.7300,0.0437,338.0,3.21,3.35
0.3000,-654.7276,0.0411,318.1,3.26,3.35
0.3100,-654.7290,0.0438,339.1,3.33,3.35
0.3200,-654.7258,0.0412,318.9,3.32,3.35
0.3300,-654.7300,0.0455,351.6,3.34,3.35
0.3400,-654.7211,0.0356,275.4,3.33,3.35
0.3500,-654.7289,0.0433,335.0,3.35,3.35
0.3600,-654.7270,0.0420,325.2,3.34,3.35
0.3700,-654.7282,0.0429,332.1,3.27,3.34
0.3800,-654.7288,0.0449,347.3,3.12,3.34
0.3900,-654.7269,0.0437,338.1,3.14,3.33
0.4000,-654.7250,0.0418,323.6,3.15,3.33
0.4100,-654.7305,0.0467,361.5,3.14,3.32
0.4200,-654.7286,0.0447,345.6,3.25,3.32
0.4300,-654.7254,0.0410,317.4,3.35,3.32
0.4400,-654.7326,0.0486,376.1,3.35,3.32
0.4500,-654.7312,0.0472,364.9,3.32,3.32
0.4600,-654.7220,0.0376,291.0,3.35,3.32
0.4700,-654.7256,0.0408,315.8,3.34,3.32
0.4800,-654.7294,0.0449,347.4,3.34,3.32
0.4900,-654.7281,0.0453,350.7,3.34,3.32
0.5000,-654.7340,0.0497,384.2,3.30,3.32
0.5100,-654.7279,0.0431,333.7,3.33,3.32
0.5200,-654.7214,0.0354,274.0,3.30,3.32
0.5300,-654.7274,0.0408,315.4,3.31,3.32
